,company,n0_rec,n0_conf,n1_rec,n1_conf,n2_rec,n2_conf,n3_rec,n3_conf,n4_rec,n4_conf,n5_rec,n5_conf,n6_rec,n6_conf,n7_rec,n7_conf,n8_rec,n8_conf,n9_rec,n9_conf,n10_rec,n10_conf,n11_rec,n11_conf,n12_rec,n12_conf,n13_rec,n13_conf,n14_rec,n14_conf,n15_rec,n15_conf,n16_rec,n16_conf,n17_rec,n17_conf,n18_rec,n18_conf,n19_rec,n19_conf,n20_rec,n20_conf,n21_rec,n21_conf,n22_rec,n22_conf,n23_rec,n23_conf,n24_rec,n24_conf
110,cadence design systems,maxim integrated products,0.9911456108093262,synopsys,0.9864531755447388,electronic arts,0.9838825464248657,autodesk,0.9811898469924927,corning,0.9802025556564331,ansys,0.9767056107521057,adobe,0.976395845413208,cognizant technology solutions,0.9756109118461609,skyworks solutions,0.9713276624679565,keysight technologies,0.9647408723831177,intuit,0.961268961429596,xilinx,0.9571139812469482,chipotle mexican grill,0.9550683498382568,lam research,0.9457250833511353,analog devices,0.9397073984146118,micron technology,0.9263224601745605,microchip technology,0.9088150262832642,docusign,0.8928723335266113,intel corporation,0.8928416967391968,advanced micro devices,0.8553895354270935,broadcom,0.8305704593658447,marvell technology group ltd,0.7673728466033936,charter communications,0.7626134753227234,united parcel service,0.7604357600212097,roku,0.759826123714447
111,schlumberger,general motors,0.8529938459396362,kinder morgan,0.7945488095283508,simon property,0.7603195905685425,metlife,0.7562202215194702,fedex,0.70620197057724,automatic data processing,0.6987895369529724,valero,0.6901633739471436,aflac,0.6881426572799683,eaton,0.6724495887756348,vertex,0.6645368337631226,t rowe price,0.657825231552124,colgate palmolive,0.6552150249481201,exxon mobil,0.6542755365371704,chevron,0.6430045962333679,prologis,0.6344268321990967,teladoc health,0.6324166059494019,costar,0.6310447454452515,boston scientific,0.6263223886489868,hilton worldwide holdings,0.6248105764389038,chubb ltd,0.620618999004364,oreilly automotive,0.6197950839996338,emerson electric,0.6196774840354919,raytheon technologies,0.611436665058136,amgen,0.603050947189331,roper technologies,0.597967803478241
112,union pacific,verizon communications,0.8847599029541016,dow,0.8273060321807861,autozone,0.7739691734313965,altria,0.7615565061569214,norfolk southern,0.7300553321838379,comcast,0.725944459438324,cisco systems,0.7220953106880188,mastercard,0.710280179977417,global payments,0.6646385192871094,edison,0.6565369367599487,marathon petroleum,0.6527814865112305,sysco,0.6525303721427917,mondelez,0.6200395822525024,ball,0.6074954867362976,northrop grumman,0.5946803092956543,home depot,0.5896695256233215,paychex,0.5836557745933533,yum brands,0.5812360644340515,johnson controls,0.5783771276473999,visa,0.5727342367172241,t rowe price,0.5725212693214417,philip morris,0.5710432529449463,workday,0.5594546794891357,oreilly automotive,0.5590390563011169,paypal holdings,0.5555587410926819
113,lululemon athletica,hp,0.8251085877418518,ringcentral,0.7953507900238037,gilead sciences,0.793022096157074,eversource,0.7871062755584717,zoetis,0.785219132900238,linde,0.7803153991699219,vf,0.7654807567596436,cerner,0.7646141052246094,sherwin williams,0.7630527019500732,msci,0.7567870616912842,paccar,0.735353946685791,viacomcbs,0.7307760715484619,constellation brands,0.729625403881073,archer daniels midland,0.7213001847267151,walgreen boots alliance,0.7156276702880859,kimberly clark,0.7138913869857788,biogen,0.7045093774795532,willis towers watson,0.6926525831222534,veeva systems,0.6894893646240234,charles schwab,0.6885679960250854,splunk,0.6871817111968994,prudential financial,0.6871451139450073,regeneron,0.6681610941886902,american,0.6623075008392334,peloton interactive,0.654477596282959
114,eli lilly,regeneron,0.9135291576385498,zoetis,0.8389180898666382,gilead sciences,0.804887056350708,bristol myers squibb,0.7996909618377686,abbvie,0.6806016564369202,cummins,0.677579402923584,lululemon athletica,0.6204325556755066,amgen,0.5911900997161865,metlife,0.4583948850631714,caterpillar,0.4074731469154358,home depot,0.40489667654037476,biogen,0.4005012512207031,ringcentral,0.39803987741470337,valero,0.38745349645614624,vertex,0.3778359293937683,intuitive surgical,0.3754725456237793,willis towers watson,0.3646014630794525,american electric power,0.34762364625930786,edwards lifesciences,0.3445225954055786,prudential financial,0.34010830521583557,abbott laboratories,0.33504050970077515,emerson electric,0.33361148834228516,dexcom,0.3279154896736145,american,0.31328085064888,charles schwab,0.29764077067375183
115,hp,linde,0.9271544218063354,msci,0.8438261151313782,kimberly clark,0.8268691301345825,lululemon athletica,0.8251085877418518,paccar,0.8247606158256531,walgreen boots alliance,0.8176010847091675,kinder morgan,0.8168625831604004,eversource,0.809735894203186,vf,0.8023634552955627,constellation brands,0.7981265783309937,seagen,0.7967590093612671,sherwin williams,0.793620228767395,aflac,0.7920957803726196,prologis,0.7849389314651489,sempra,0.7825866937637329,ringcentral,0.7760704755783081,digital realty,0.7747691869735718,progressive,0.768743097782135,general electric,0.7612622380256653,viacomcbs,0.7537918090820312,peloton interactive,0.7465031743049622,cerner,0.7457773685455322,archer daniels midland,0.7380025386810303,corteva,0.735804557800293,uber technologies,0.7299376726150513
116,first republic bank,capital one financial,0.9604718089103699,international business machines,0.852429986000061,travelers companies,0.8143256902694702,kimberly clark,0.7935043573379517,walgreen boots alliance,0.7800659537315369,digital realty,0.7771599292755127,coca cola,0.7632520198822021,alexion,0.7605342864990234,accenture,0.7287080883979797,sherwin williams,0.725904107093811,american express,0.7159096598625183,seagen,0.6991034746170044,citigroup,0.6912928819656372,charles schwab,0.6858251094818115,truist financial,0.6778106689453125,goldman sachs,0.6739869117736816,prologis,0.6689205765724182,linde,0.6649098992347717,global payments,0.6643826365470886,crowdstrike holdings,0.6627814769744873,bank of,0.6619621515274048,eversource,0.6601975560188293,viacomcbs,0.6506907939910889,allstate,0.6440236568450928,general electric,0.6408918499946594
117,paypal holdings,verizon communications,0.8019644021987915,etsy,0.7223520278930664,dow,0.7056252956390381,dupont de nemours,0.6757112741470337,nike,0.6749047636985779,corteva,0.6694531440734863,peloton interactive,0.6631908416748047,teladoc health,0.6553592681884766,allstate,0.622135579586029,square,0.6208357810974121,tesla,0.6115675568580627,activision blizzard,0.5889734625816345,edison,0.585875928401947,morgan stanley,0.567564845085144,blackrock,0.5588971972465515,union pacific,0.5555587410926819,travelers companies,0.5522866249084473,ford motor,0.5402814745903015,conocophillips,0.5329982042312622,marathon petroleum,0.5146760940551758,twilio,0.511120080947876,alexion,0.49580898880958557,marvell technology group ltd,0.4921107888221741,goldman sachs,0.49099206924438477,united parcel service,0.47585687041282654
118,travelers companies,allstate,0.8974892497062683,capital one financial,0.8581982851028442,accenture,0.8332847356796265,first republic bank,0.8143256902694702,waste management,0.7955137491226196,seagen,0.7555364370346069,bank of,0.7460898160934448,kimberly clark,0.745984673500061,constellation brands,0.7361307144165039,global payments,0.7353307008743286,edison,0.7301065921783447,digital realty,0.7091002464294434,alexion,0.7045691013336182,peloton interactive,0.6856261491775513,sempra,0.679733395576477,international business machines,0.6778311729431152,intercontinental exchange,0.6729019284248352,dollar general,0.6712468862533569,spotify technology,0.6694119572639465,ross stores,0.6670143604278564,costar,0.6610007882118225,msci,0.6585719585418701,ebay,0.6524845361709595,eversource,0.6521661877632141,corteva,0.6493682265281677
119,sempra,progressive,0.919711172580719,constellation brands,0.8687981367111206,seagen,0.8529773950576782,linde,0.8332175016403198,yum brands,0.8257831335067749,aflac,0.8167755603790283,msci,0.8072711229324341,public service enterprise,0.8019576668739319,paccar,0.7943685054779053,waste management,0.7934505939483643,marvell technology group ltd,0.791797399520874,vf,0.7895364761352539,hp,0.7825866937637329,allstate,0.7649532556533813,eversource,0.7604117393493652,costar,0.7473974823951721,truist financial,0.7414026260375977,digital realty,0.7410668134689331,docusign,0.7394124269485474,kimberly clark,0.7382242679595947,prologis,0.7249432802200317,american,0.7235758304595947,archer daniels midland,0.7231570482254028,coupa software,0.7180383205413818,simon property,0.6967695951461792
120,analog devices,microchip technology,0.9821380376815796,corning,0.971131443977356,electronic arts,0.9668316841125488,intuit,0.9641250371932983,cognizant technology solutions,0.9575203061103821,skyworks solutions,0.9571571350097656,adobe,0.9492535591125488,ansys,0.9488601684570312,chipotle mexican grill,0.9482438564300537,keysight technologies,0.9479618072509766,synopsys,0.9432751536369324,cadence design systems,0.9397073984146118,maxim integrated products,0.9378515481948853,xilinx,0.9376409649848938,intel corporation,0.935387134552002,autodesk,0.9263522028923035,lam research,0.9065154790878296,advanced micro devices,0.8720647096633911,charter communications,0.851564884185791,micron technology,0.8442144393920898,docusign,0.8322468996047974,broadcom,0.8186777830123901,ametek,0.7870483994483948,amphenol,0.7804944515228271,united parcel service,0.7706189155578613
121,chubb ltd,humana,0.9317893385887146,cigna,0.8878607749938965,centene,0.8461078405380249,anthem,0.7770349979400635,unitedhealth,0.748111367225647,cummins,0.7292593121528625,dexcom,0.726101279258728,edwards lifesciences,0.7229568362236023,intuitive surgical,0.7122334241867065,willis towers watson,0.6933814883232117,zimmer biomet holdings,0.6862839460372925,costco wholesale,0.6734938621520996,teladoc health,0.6578524112701416,danaher,0.6543563604354858,coupa software,0.6485103368759155,cerner,0.6434314846992493,stryker,0.6309868097305298,parker hannifin,0.6283429861068726,schlumberger,0.620618999004364,baxter,0.615580141544342,motorola solutions,0.6125732660293579,nike,0.6083082556724548,vertex,0.6068558096885681,abbvie,0.5967988967895508,ametek,0.5961258411407471
122,starbucks,mcdonalds,0.9222502112388611,walmart,0.9207073450088501,delta air lines,0.8886398673057556,kroger,0.8390573263168335,southwest airlines,0.7150489687919617,colgate palmolive,0.7061192989349365,dollar tree,0.6865583658218384,crowdstrike holdings,0.677506685256958,best buy,0.6759586334228516,clorox,0.6247345209121704,eaton,0.6004841923713684,pepsico,0.5782246589660645,walt disney,0.5756158828735352,american,0.5613736510276794,vf,0.5597754120826721,sherwin williams,0.5368484854698181,aflac,0.5314677953720093,walgreen boots alliance,0.5030075311660767,paccar,0.4533177316188812,bank of,0.4433324933052063,first republic bank,0.42604702711105347,prologis,0.42109209299087524,fedex,0.4134253263473511,simon property,0.40857526659965515,boeing,0.408532977104187
123,maxim integrated products,cadence design systems,0.9911456108093262,synopsys,0.9830814599990845,cognizant technology solutions,0.9807615280151367,electronic arts,0.9788945317268372,autodesk,0.9735554456710815,corning,0.9701964855194092,adobe,0.9668605327606201,intuit,0.9618887901306152,ansys,0.9595263600349426,skyworks solutions,0.9586553573608398,chipotle mexican grill,0.9576739072799683,xilinx,0.9558550119400024,keysight technologies,0.9536006450653076,lam research,0.9465453028678894,analog devices,0.9378514885902405,micron technology,0.9264464378356934,microchip technology,0.9056574702262878,intel corporation,0.8963187336921692,docusign,0.8734349012374878,broadcom,0.8638716340065002,advanced micro devices,0.854284942150116,charter communications,0.797393798828125,marvell technology group ltd,0.7652924060821533,united parcel service,0.7616331577301025,roku,0.7412833571434021
124,freeport mcmoran,ross stores,0.9565807580947876,fiserv,0.8197139501571655,waste management,0.7861801385879517,paychex,0.7770529985427856,workday,0.7569642663002014,yum brands,0.7351675033569336,archer daniels midland,0.7320641279220581,marvell technology group ltd,0.7189314365386963,eversource,0.7100247144699097,global payments,0.6953830718994141,bank of,0.6951223611831665,paccar,0.6890207529067993,exelon,0.6885820627212524,roku,0.6835786700248718,constellation brands,0.6819063425064087,sysco,0.6817977428436279,sempra,0.6804611682891846,docusign,0.6800480484962463,ball,0.6729984283447266,vf,0.6719067096710205,autozone,0.6717433929443359,adobe,0.6715136766433716,public service enterprise,0.6689449548721313,palo alto networks,0.6635231375694275,chipotle mexican grill,0.6621676683425903
125,allstate,travelers companies,0.8974891901016235,seagen,0.8143401145935059,progressive,0.7906270027160645,constellation brands,0.7778307199478149,sempra,0.7649532556533813,corteva,0.7449005842208862,tesla,0.7392578125,activision blizzard,0.7343566417694092,general motors,0.7319002151489258,marvell technology group ltd,0.7313002943992615,ford motor,0.7291250228881836,spotify technology,0.7249419689178467,resmed,0.6978310346603394,accenture,0.6966633796691895,automatic data processing,0.6963330507278442,waste management,0.6938624382019043,peloton interactive,0.6883689165115356,yum brands,0.6856927275657654,aflac,0.6768613457679749,capital one financial,0.6685897707939148,workday,0.6682479977607727,transdigm,0.664484441280365,docusign,0.663444995880127,etsy,0.6618319749832153,kimberly clark,0.6597107648849487
126,citigroup,morgan stanley,0.9454851746559143,goldman sachs,0.9154313206672668,alexion,0.8040885925292969,coca cola,0.8014277219772339,wells fargo,0.7882422804832458,international business machines,0.7809699773788452,blackrock,0.7622857093811035,capital one financial,0.7244699001312256,marriott,0.7221918702125549,conocophillips,0.7185685038566589,first republic bank,0.6912928819656372,american express,0.6904048919677734,travelers companies,0.6236103773117065,ford motor,0.6181007027626038,edison,0.6171293258666992,kimberly clark,0.5600757598876953,allstate,0.5305612683296204,dow,0.5282142758369446,t rowe price,0.5157772898674011,comcast,0.5153654217720032,corteva,0.5145007967948914,peloton interactive,0.5048477649688721,truist financial,0.494956910610199,tesla,0.4877595007419586,boston scientific,0.4784052073955536
127,general electric,prologis,0.9442009925842285,oreilly automotive,0.9054911136627197,viacomcbs,0.8894533514976501,kimberly clark,0.8871207237243652,peloton interactive,0.8725563287734985,linde,0.8713131546974182,ringcentral,0.8605008721351624,dupont de nemours,0.8410326242446899,eaton,0.8371354341506958,archer daniels midland,0.8133819103240967,msci,0.8101639747619629,kinder morgan,0.8073624968528748,corteva,0.8016425371170044,global payments,0.7938088178634644,aflac,0.784255862236023,yum brands,0.7780325412750244,international business machines,0.7708561420440674,hp,0.7612622380256653,general motors,0.759261429309845,walgreen boots alliance,0.7528295516967773,t rowe price,0.749286413192749,american,0.7439254522323608,paccar,0.7433278560638428,seagen,0.734250545501709,vf,0.7296662330627441
128,eaton,colgate palmolive,0.9246606826782227,prologis,0.9168651103973389,aflac,0.8830966949462891,walt disney,0.8635417222976685,american,0.8613561987876892,general motors,0.8452458381652832,paccar,0.8380317687988281,general electric,0.8371354341506958,vf,0.8255157470703125,ringcentral,0.8253517150878906,oreilly automotive,0.8162667751312256,simon property,0.8020761013031006,clorox,0.7830390930175781,yum brands,0.7665202021598816,archer daniels midland,0.7535970211029053,crowdstrike holdings,0.7531920671463013,sherwin williams,0.7440962791442871,walgreen boots alliance,0.7404621243476868,viacomcbs,0.7297534942626953,valero,0.7290749549865723,linde,0.7278401851654053,workday,0.7212051153182983,mcdonalds,0.7158547043800354,eversource,0.7052068710327148,kinder morgan,0.7002625465393066
129,home depot,ringcentral,0.8450201153755188,nike,0.8340075612068176,johnson controls,0.8119409084320068,motorola solutions,0.769717812538147,dupont de nemours,0.7494248747825623,workday,0.7416359782218933,oreilly automotive,0.7385499477386475,msci,0.7231266498565674,yum brands,0.711125910282135,paccar,0.6959662437438965,metlife,0.6913644075393677,archer daniels midland,0.6801282167434692,vertex,0.6724671721458435,emerson electric,0.6696110367774963,zoetis,0.6691924333572388,parker hannifin,0.6620919704437256,altria,0.6620734930038452,cummins,0.660893440246582,viacomcbs,0.6583946943283081,american electric power,0.6564333438873291,valero,0.6489782333374023,global payments,0.6489145755767822,general electric,0.643024206161499,prologis,0.636481761932373,rockwell automation,0.6360478401184082
130,adobe,electronic arts,0.9893478155136108,skyworks solutions,0.9837605357170105,corning,0.9766576290130615,cadence design systems,0.976395845413208,ansys,0.9738173484802246,autodesk,0.9714869856834412,lam research,0.9699342846870422,intuit,0.9678627252578735,maxim integrated products,0.9668605327606201,cognizant technology solutions,0.965229868888855,chipotle mexican grill,0.9618383646011353,synopsys,0.956876277923584,analog devices,0.9492535591125488,xilinx,0.9476927518844604,keysight technologies,0.9410357475280762,micron technology,0.9371320009231567,microchip technology,0.929305374622345,intel corporation,0.9262804985046387,advanced micro devices,0.8941680192947388,docusign,0.878309965133667,broadcom,0.8709468841552734,charter communications,0.7886264324188232,roku,0.7764392495155334,marvell technology group ltd,0.7507770657539368,united parcel service,0.7331507205963135
131,comcast,dow,0.7947927713394165,coca cola,0.7719850540161133,union pacific,0.725944459438324,microsoft,0.6968422532081604,global payments,0.6793534159660339,yum brands,0.6689392328262329,archer daniels midland,0.6579472422599792,viacomcbs,0.6546049118041992,cisco systems,0.635668158531189,international business machines,0.6207536458969116,verizon communications,0.6122499108314514,mastercard,0.6026264429092407,ross stores,0.5808756351470947,edison,0.5666338205337524,american express,0.5650506019592285,apple,0.5525368452072144,paychex,0.5521492958068848,general electric,0.535923182964325,kimberly clark,0.535888671875,msci,0.5319809317588806,marathon petroleum,0.529699444770813,conocophillips,0.5290627479553223,blackrock,0.5180299878120422,citigroup,0.5153654217720032,corteva,0.5153154134750366
132,etsy,marvell technology group ltd,0.857256293296814,nike,0.8476657271385193,united parcel service,0.8167335987091064,docusign,0.763522744178772,dupont de nemours,0.7377008199691772,paypal holdings,0.7223519682884216,peloton interactive,0.6934577226638794,teladoc health,0.6784276962280273,keysight technologies,0.6717393398284912,allstate,0.6618319749832153,constellation brands,0.6589707136154175,corteva,0.647500216960907,ametek,0.6461522579193115,microchip technology,0.6394273042678833,amphenol,0.6394203305244446,parker hannifin,0.6350268125534058,synopsys,0.6271145343780518,msci,0.6260710954666138,progressive,0.6259205341339111,sempra,0.6246523857116699,seagen,0.612048864364624,xilinx,0.6058199405670166,corning,0.5948494076728821,ansys,0.5939919352531433,intuit,0.5912096500396729
133,electronic arts,adobe,0.9893478155136108,skyworks solutions,0.9857838153839111,corning,0.9846371412277222,cadence design systems,0.9838825464248657,cognizant technology solutions,0.9814160466194153,intuit,0.980023205280304,ansys,0.9795541167259216,maxim integrated products,0.9788945913314819,autodesk,0.9786213636398315,synopsys,0.9725075960159302,analog devices,0.9668316841125488,lam research,0.963904857635498,chipotle mexican grill,0.9618483781814575,xilinx,0.9563418626785278,keysight technologies,0.9555699825286865,microchip technology,0.9476742148399353,intel corporation,0.9337313175201416,micron technology,0.932292103767395,advanced micro devices,0.8960962295532227,docusign,0.8838101625442505,broadcom,0.8701062798500061,charter communications,0.8068527579307556,united parcel service,0.7632917165756226,marvell technology group ltd,0.7601268291473389,roku,0.7575902938842773
134,cisco systems,motorola solutions,0.8710153102874756,union pacific,0.722095251083374,dow,0.6958591341972351,verizon communications,0.6926611661911011,comcast,0.635668158531189,johnson controls,0.6285281777381897,home depot,0.5760798454284668,advanced micro devices,0.5721867680549622,dupont de nemours,0.5636814832687378,intel corporation,0.5528090000152588,northrop grumman,0.5501967668533325,palo alto networks,0.5474136471748352,workday,0.5282936096191406,microsoft,0.5237236022949219,qualcomm,0.5220705270767212,charter communications,0.519580602645874,ametek,0.5189806222915649,honeywell,0.5187137722969055,apple,0.5184604525566101,rockwell automation,0.49558210372924805,nvidia,0.49101823568344116,altria,0.48131126165390015,corteva,0.4727878272533417,parker hannifin,0.46970701217651367,paychex,0.4690161347389221
135,philip morris,altria,0.7734302282333374,norfolk southern,0.7260535955429077,rockwell automation,0.7259132266044617,exelon,0.7018865942955017,sysco,0.6782896518707275,nike,0.6689543724060059,parker hannifin,0.6234441995620728,ball,0.6224591732025146,caterpillar,0.6175915002822876,autozone,0.5984748601913452,honeywell,0.5960437059402466,johnson controls,0.594314694404602,mondelez,0.5860140919685364,raytheon technologies,0.5845444798469543,automatic data processing,0.5830094218254089,paychex,0.5720697641372681,union pacific,0.5710432529449463,amphenol,0.5598243474960327,roper technologies,0.5563412308692932,carrier global,0.5546373724937439,verizon communications,0.5498155951499939,yum brands,0.549584150314331,otis worldwide,0.5484234094619751,home depot,0.5420582890510559,ametek,0.5348237156867981
136,advanced micro devices,intel corporation,0.970083475112915,cognizant technology solutions,0.9119677543640137,electronic arts,0.8960962295532227,chipotle mexican grill,0.8959479331970215,adobe,0.8941680192947388,xilinx,0.8926076292991638,intuit,0.8879119157791138,corning,0.8861192464828491,microchip technology,0.8761059045791626,broadcom,0.8757485747337341,lam research,0.8745715618133545,analog devices,0.8720647096633911,cadence design systems,0.8553895950317383,maxim integrated products,0.8542850613594055,ansys,0.8509912490844727,skyworks solutions,0.8488154411315918,docusign,0.8475877046585083,synopsys,0.8438330888748169,autodesk,0.8429909348487854,keysight technologies,0.8293930292129517,apple,0.8172309994697571,charter communications,0.8159606456756592,micron technology,0.7958211898803711,qualcomm,0.7885551452636719,palo alto networks,0.7873286008834839
137,ross stores,freeport mcmoran,0.9565808773040771,yum brands,0.8106890320777893,paychex,0.809721052646637,fiserv,0.7892293930053711,archer daniels midland,0.7851861715316772,global payments,0.7788949012756348,workday,0.7767094373703003,waste management,0.771124005317688,paccar,0.7330094575881958,bank of,0.7262238264083862,sysco,0.7127665281295776,constellation brands,0.7076138854026794,exelon,0.7064324617385864,autozone,0.699923038482666,eversource,0.695662260055542,sempra,0.6939095258712769,vf,0.6936839818954468,marvell technology group ltd,0.6787859201431274,crowdstrike holdings,0.6773737668991089,ball,0.6764656901359558,msci,0.6763237714767456,progressive,0.6699538826942444,travelers companies,0.667014479637146,colgate palmolive,0.6668161153793335,roku,0.6655381917953491
138,costar,truist financial,0.8432550430297852,public service enterprise,0.8423169255256653,ebay,0.7702423334121704,roper technologies,0.7618793249130249,waste management,0.7559611797332764,sempra,0.7473974823951721,simon property,0.7337908744812012,xcel,0.7143893837928772,wells fargo,0.7002698183059692,t rowe price,0.6826621294021606,automatic data processing,0.681187629699707,dominion,0.670312762260437,nextera,0.6698929071426392,edison,0.6683754920959473,metlife,0.6674320101737976,travelers companies,0.6610007882118225,colgate palmolive,0.6539634466171265,american,0.6443647146224976,duke,0.6405536532402039,schlumberger,0.6310446262359619,allstate,0.6307038068771362,general motors,0.6294419169425964,carrier global,0.6215469241142273,capital one financial,0.6199815273284912,vertex,0.6192468404769897
139,veeva systems,danaher,0.9054743051528931,agilent technologies,0.9021914005279541,illumina,0.8849132061004639,willis towers watson,0.8448872566223145,thermo fisher scientific,0.8391963243484497,costco wholesale,0.8343240022659302,edwards lifesciences,0.8101667761802673,intuitive surgical,0.7762741446495056,dexcom,0.7640256881713867,cerner,0.744534969329834,abbott laboratories,0.7276440858840942,vf,0.7110491991043091,lululemon athletica,0.6894893646240234,zimmer biomet holdings,0.6619762778282166,sherwin williams,0.6172342300415039,hp,0.6168651580810547,biogen,0.60174959897995,medtronic,0.5975497961044312,ringcentral,0.597226083278656,walgreen boots alliance,0.5944044589996338,stryker,0.5918216705322266,splunk,0.5854247212409973,eversource,0.5822782516479492,linde,0.5817843675613403,prudential financial,0.5654932856559753
140,xilinx,synopsys,0.9723637104034424,cognizant technology solutions,0.9634782671928406,keysight technologies,0.9622122645378113,chipotle mexican grill,0.9607988595962524,cadence design systems,0.9571139812469482,electronic arts,0.9563418626785278,maxim integrated products,0.9558550119400024,corning,0.9481018781661987,adobe,0.9476927518844604,autodesk,0.9474415183067322,skyworks solutions,0.9422622919082642,intuit,0.937947154045105,analog devices,0.9376409649848938,ansys,0.9367726445198059,microchip technology,0.9366059899330139,intel corporation,0.9247041344642639,lam research,0.9237053394317627,advanced micro devices,0.892607569694519,charter communications,0.8754327297210693,docusign,0.8705363273620605,micron technology,0.8664836883544922,united parcel service,0.8386569619178772,broadcom,0.8273998498916626,marvell technology group ltd,0.7864454984664917,amphenol,0.7076544761657715
141,rockwell automation,amphenol,0.9079194068908691,ametek,0.8910270929336548,parker hannifin,0.8708468675613403,otis worldwide,0.8592590093612671,honeywell,0.8458560705184937,johnson controls,0.8266787528991699,exelon,0.8221205472946167,sysco,0.7824143767356873,altria,0.7564161419868469,microchip technology,0.7509263753890991,raytheon technologies,0.7439112067222595,charter communications,0.738326370716095,norfolk southern,0.7259374260902405,philip morris,0.7259132266044617,resmed,0.7015411853790283,ball,0.6964497566223145,autozone,0.693172037601471,nike,0.6828470230102539,analog devices,0.6732166409492493,intel corporation,0.653767466545105,workday,0.648144006729126,advanced micro devices,0.6383046507835388,home depot,0.6360478401184082,emerson electric,0.635910153388977,motorola solutions,0.6257936358451843
142,caterpillar,raytheon technologies,0.7870712280273438,johnson controls,0.7440735101699829,metlife,0.7190110087394714,emerson electric,0.6944814920425415,norfolk southern,0.6921099424362183,parker hannifin,0.6529151797294617,lockheed martin,0.6459594368934631,nike,0.638369083404541,altria,0.6360328197479248,honeywell,0.6335489153862,northrop grumman,0.6301571130752563,philip morris,0.6175915002822876,otis worldwide,0.6060456037521362,cummins,0.603309154510498,sysco,0.5882894992828369,rockwell automation,0.5878169536590576,exelon,0.578545868396759,coupa software,0.5703591108322144,resmed,0.57026207447052,valero,0.5660982131958008,teladoc health,0.5601557493209839,general motors,0.5524462461471558,verizon communications,0.5412633419036865,yum brands,0.5393267273902893,home depot,0.5328155755996704
143,skyworks solutions,ansys,0.9879489541053772,electronic arts,0.9857836961746216,autodesk,0.9839543104171753,adobe,0.9837604761123657,intuit,0.9767314791679382,corning,0.9715827107429504,cadence design systems,0.9713276028633118,lam research,0.9669427275657654,synopsys,0.9667917490005493,keysight technologies,0.9628093242645264,maxim integrated products,0.9586552977561951,analog devices,0.9571569561958313,cognizant technology solutions,0.9505171775817871,microchip technology,0.9471014738082886,xilinx,0.9422621726989746,micron technology,0.9382773637771606,chipotle mexican grill,0.9307389259338379,intel corporation,0.9072736501693726,docusign,0.8816103935241699,advanced micro devices,0.8488153219223022,broadcom,0.830041229724884,charter communications,0.7773646712303162,marvell technology group ltd,0.7482370734214783,roku,0.7338886260986328,united parcel service,0.7322835922241211
144,colgate palmolive,american,0.9260329008102417,eaton,0.9246606826782227,prologis,0.8543829917907715,walt disney,0.8440834283828735,aflac,0.830837070941925,vf,0.8273531198501587,mcdonalds,0.7970045804977417,simon property,0.7858337163925171,clorox,0.7852760553359985,pepsico,0.7847630381584167,paccar,0.7835679054260254,general motors,0.7788410782814026,yum brands,0.7722043991088867,oreilly automotive,0.7510405778884888,walmart,0.7443357706069946,best buy,0.7340620756149292,mondelez,0.7332276701927185,crowdstrike holdings,0.7288254499435425,dollar tree,0.7230442762374878,walgreen boots alliance,0.7137394547462463,starbucks,0.7061192989349365,kroger,0.7033967971801758,ringcentral,0.703125,exelon,0.6948050260543823,general electric,0.6938890218734741
145,conocophillips,marriott,0.8346002697944641,marathon petroleum,0.8132926821708679,morgan stanley,0.797406792640686,blackrock,0.765670657157898,ford motor,0.7588745951652527,t rowe price,0.7508854866027832,dow,0.7457192540168762,exxon mobil,0.7451329231262207,goldman sachs,0.7345483303070068,international business machines,0.7255328893661499,citigroup,0.7185685038566589,corteva,0.7010427117347717,alexion,0.6816467046737671,fedex,0.66930091381073,chevron,0.6606320142745972,kinder morgan,0.6511732339859009,simon property,0.639495849609375,hilton worldwide holdings,0.6369566917419434,general electric,0.6350789070129395,coca cola,0.6306217908859253,dupont de nemours,0.6292742490768433,edison,0.6289640665054321,metlife,0.6088361740112305,kimberly clark,0.6020183563232422,prologis,0.5956281423568726
146,capital one financial,first republic bank,0.9604718089103699,travelers companies,0.8581982851028442,international business machines,0.8074249029159546,coca cola,0.7866414785385132,accenture,0.7605527639389038,american express,0.7586197853088379,alexion,0.7363439798355103,citigroup,0.7244699001312256,digital realty,0.7130650877952576,goldman sachs,0.7080393433570862,kimberly clark,0.7061765193939209,bank of,0.680558443069458,dollar general,0.6784976124763489,intercontinental exchange,0.6747504472732544,allstate,0.6685897707939148,truist financial,0.6666001081466675,seagen,0.6568794846534729,wells fargo,0.6481896042823792,waste management,0.6418371200561523,global payments,0.6407565474510193,blackrock,0.6367286443710327,walgreen boots alliance,0.6361814737319946,edison,0.6342629790306091,morgan stanley,0.6247307658195496,charles schwab,0.6206189393997192
