,company,n0_rec,n0_conf,n1_rec,n1_conf,n2_rec,n2_conf,n3_rec,n3_conf,n4_rec,n4_conf,n5_rec,n5_conf,n6_rec,n6_conf,n7_rec,n7_conf,n8_rec,n8_conf,n9_rec,n9_conf,n10_rec,n10_conf,n11_rec,n11_conf,n12_rec,n12_conf,n13_rec,n13_conf,n14_rec,n14_conf,n15_rec,n15_conf,n16_rec,n16_conf,n17_rec,n17_conf,n18_rec,n18_conf,n19_rec,n19_conf,n20_rec,n20_conf,n21_rec,n21_conf,n22_rec,n22_conf,n23_rec,n23_conf,n24_rec,n24_conf
110,cadence design systems,verisign,0.9783599972724915,veeva systems,0.9757326245307922,palo alto networks,0.9704301357269287,d r horton,0.9478035569190979,autodesk,0.9144524931907654,intuit,0.8930568099021912,docusign,0.8479968905448914,walt disney,0.8062030076980591,okta,0.7649340629577637,travelers companies,0.7310547828674316,american,0.7216548323631287,prologis,0.6961474418640137,workday,0.6825277805328369,marvell technology group ltd,0.6712623834609985,splunk,0.6682843565940857,willis towers watson,0.6577878594398499,automatic data processing,0.6482212543487549,crowdstrike holdings,0.6191734075546265,us bancorp,0.6042928695678711,capital one financial,0.5895600318908691,allstate,0.5777902007102966,aon,0.5743446946144104,aflac,0.5462608337402344,citigroup,0.5316165089607239,johnson controls,0.5163401961326599
111,crown castle,ball,0.893159031867981,cvs health,0.8476942777633667,alexandria real estate equities,0.8397889137268066,yum brands,0.837277889251709,walgreen boots alliance,0.830425500869751,cognizant technology solutions,0.8186129331588745,sherwin williams,0.7924385666847229,idexx laboratories,0.7906190156936646,coca cola,0.765902042388916,eaton,0.7250885963439941,activision blizzard,0.7155652046203613,vf,0.7138205766677856,digital realty,0.7135167717933655,dow,0.709162175655365,lam research,0.708141565322876,biogen,0.7071617841720581,carrier global,0.7070240378379822,ecolab,0.7021349668502808,centene,0.6987600326538086,norfolk southern,0.6904577016830444,abbvie,0.6799914240837097,linde,0.6797773838043213,bristol myers squibb,0.6730926632881165,becton dickinson,0.6675368547439575,colgate palmolive,0.6446709036827087
112,eli lilly,vertex,0.815370500087738,abbvie,0.7639582753181458,boston scientific,0.7439947128295898,regeneron,0.7426466941833496,alexion,0.7387720346450806,amgen,0.7284083962440491,medtronic,0.7206426858901978,cvs health,0.7120474576950073,cerner,0.6982139945030212,eaton,0.6832674741744995,hp,0.6452459096908569,unitedhealth,0.639758288860321,comcast,0.6338405609130859,baxter,0.612250566482544,nike,0.6094716191291809,caterpillar,0.6051589250564575,gilead sciences,0.5926949977874756,delta air lines,0.5897951126098633,linde,0.5719441175460815,cigna,0.5644977688789368,bristol myers squibb,0.556358814239502,intuitive surgical,0.5396537184715271,archer daniels midland,0.5386965870857239,centene,0.5271235704421997,ball,0.5266265273094177
113,hp,caterpillar,0.8551974296569824,comcast,0.7905875444412231,medtronic,0.7613680958747864,amgen,0.7589536905288696,nike,0.7502343654632568,intuitive surgical,0.7501305937767029,accenture,0.7390751838684082,dow,0.7306355237960815,cummins,0.7298634052276611,archer daniels midland,0.6886491775512695,delta air lines,0.6769896745681763,anthem,0.6605465412139893,eli lilly,0.6452459096908569,southwest airlines,0.6019220352172852,pepsico,0.5680451989173889,linde,0.5604360103607178,eaton,0.5447690486907959,adobe,0.5325227975845337,cognizant technology solutions,0.4936535060405731,coca cola,0.48599180579185486,sherwin williams,0.4835217297077179,honeywell,0.4717223644256592,crown castle,0.46104520559310913,zimmer biomet holdings,0.45047035813331604,cvs health,0.4485361874103546
114,paypal holdings,square,0.9478423595428467,spotify technology,0.9276949763298035,blackrock,0.7334811687469482,visa,0.724219799041748,american express,0.6834418773651123,mastercard,0.644585371017456,waste management,0.6406888961791992,vf,0.6260206699371338,prologis,0.6208741664886475,hilton worldwide holdings,0.5926315784454346,t rowe price,0.5870667099952698,marriott,0.5857920050621033,kinder morgan,0.5831971764564514,charles schwab,0.5630963444709778,anthem,0.5542860627174377,metlife,0.5222466588020325,uber technologies,0.5094194412231445,advanced micro devices,0.49889689683914185,capital one financial,0.49481916427612305,chipotle mexican grill,0.48878175020217896,berkshire hathaway,0.48599445819854736,aflac,0.4802898168563843,chubb ltd,0.47610121965408325,roku,0.44425851106643677,clorox,0.4319741129875183
115,travelers companies,d r horton,0.7941010594367981,palo alto networks,0.7456876039505005,autodesk,0.743834376335144,cadence design systems,0.7310548424720764,verisign,0.7114706039428711,docusign,0.7096062898635864,workday,0.6943715810775757,veeva systems,0.6899954080581665,dupont de nemours,0.6885843276977539,avalonbay communities,0.6817131042480469,marvell technology group ltd,0.6703498363494873,equity residential,0.6584661602973938,aptiv,0.6555890440940857,splunk,0.6486372947692871,okta,0.641386866569519,american,0.6373955607414246,motorola solutions,0.6296142935752869,intuit,0.6279920935630798,automatic data processing,0.6254443526268005,roper technologies,0.6203562021255493,microchip technology,0.607035756111145,ringcentral,0.6040399670600891,maxim integrated products,0.5946180820465088,emerson electric,0.5885705351829529,crowdstrike holdings,0.5838812589645386
116,sempra,edison,0.9355919361114502,xcel,0.9293985366821289,duke,0.9196338653564453,dominion,0.908400297164917,eversource,0.8666448593139648,american electric power,0.7832332849502563,exelon,0.7723144888877869,nextera,0.6969771385192871,corteva,0.6610589027404785,schlumberger,0.6553841829299927,conocophillips,0.6482825875282288,consolidated edison,0.6339764595031738,marathon petroleum,0.6273543834686279,public service enterprise,0.6243752837181091,prudential financial,0.6013955473899841,ross stores,0.5904597043991089,simon property,0.5845842361450195,ringcentral,0.582592248916626,costar,0.571713387966156,avalonbay communities,0.5524555444717407,norfolk southern,0.5479007959365845,chevron,0.5466099977493286,equity residential,0.5460188388824463,paccar,0.5121803879737854,monster beverage,0.5116960406303406
117,analog devices,maxim integrated products,0.964374303817749,skyworks solutions,0.9602138996124268,microchip technology,0.9479141235351562,keysight technologies,0.9005914330482483,broadcom,0.8501476049423218,dupont de nemours,0.7560112476348877,intel corporation,0.7542189359664917,cisco systems,0.7483713626861572,aptiv,0.7415199279785156,roper technologies,0.7298821210861206,xilinx,0.7259519100189209,international business machines,0.7238587141036987,digital realty,0.7113907337188721,motorola solutions,0.7113056182861328,ringcentral,0.6508106589317322,marvell technology group ltd,0.6424529552459717,emerson electric,0.6147400736808777,nvidia,0.5838409066200256,honeywell,0.5761321783065796,raytheon technologies,0.5636756420135498,verizon communications,0.5508105754852295,travelers companies,0.5450896620750427,avalonbay communities,0.5333544015884399,qualcomm,0.5313844084739685,equity residential,0.5254440307617188
118,chubb ltd,constellation brands,0.9380915760993958,monster beverage,0.9372512102127075,willis towers watson,0.9152538776397705,progressive,0.9123679995536804,aflac,0.8947449922561646,allstate,0.8835134506225586,aon,0.8624885082244873,prologis,0.8408915996551514,metlife,0.8249772787094116,american,0.8188920021057129,automatic data processing,0.7934030890464783,equifax,0.7928332090377808,workday,0.7369078397750854,clorox,0.7332298159599304,intuit,0.7167454361915588,capital one financial,0.7015758752822876,us bancorp,0.6901313066482544,roku,0.6898714303970337,prudential financial,0.637598991394043,kinder morgan,0.6330148577690125,waste management,0.6226035952568054,verisk analytics,0.6115310192108154,mondelez,0.5837971568107605,t rowe price,0.5830065011978149,hilton worldwide holdings,0.5769962072372437
119,starbucks,kroger,0.9399632215499878,walmart,0.9363767504692078,best buy,0.91109299659729,ebay,0.8950507640838623,dollar tree,0.8141680359840393,dollar general,0.8094478845596313,costco wholesale,0.7985416650772095,mcdonalds,0.7847467660903931,carrier global,0.7139750719070435,oracle,0.687493085861206,home depot,0.681369960308075,fedex,0.677769660949707,union pacific,0.6457674503326416,oreilly automotive,0.6254016757011414,nike,0.5495892763137817,sherwin williams,0.5434297919273376,valero,0.5307480096817017,colgate palmolive,0.5282202959060669,charles schwab,0.5265320539474487,ross stores,0.49301767349243164,adobe,0.47782599925994873,yum china holdings,0.4374881386756897,clorox,0.4329223930835724,norfolk southern,0.4032832086086273,pepsico,0.3913079500198364
120,cvs health,ball,0.870624303817749,cerner,0.8593888282775879,crown castle,0.8476942777633667,walgreen boots alliance,0.8191817998886108,centene,0.8104231953620911,vertex,0.7977460622787476,alexandria real estate equities,0.788792610168457,biogen,0.7764727473258972,abbvie,0.7603449821472168,alexion,0.7599195241928101,regeneron,0.758574366569519,general motors,0.7178134918212891,eaton,0.716763973236084,eli lilly,0.7120473384857178,bristol myers squibb,0.6942451000213623,lam research,0.685926079750061,idexx laboratories,0.677359402179718,activision blizzard,0.676617443561554,cognizant technology solutions,0.6761162877082825,yum brands,0.6724393963813782,carrier global,0.6535817980766296,freeport mcmoran,0.6510244011878967,unitedhealth,0.639924168586731,cigna,0.6388851404190063,sherwin williams,0.6321371793746948
121,equifax,metlife,0.8360848426818848,progressive,0.8267498016357422,constellation brands,0.8072407245635986,chubb ltd,0.7928332090377808,monster beverage,0.7543321251869202,clorox,0.6783782243728638,aflac,0.6705957055091858,willis towers watson,0.6205622553825378,allstate,0.6154144406318665,home depot,0.6062688231468201,pepsico,0.6044408082962036,aon,0.5890689492225647,ross stores,0.5823163986206055,prudential financial,0.5632437467575073,intuit,0.5064834356307983,colgate palmolive,0.5052292943000793,automatic data processing,0.49423354864120483,american,0.4871419072151184,prologis,0.4781481623649597,mondelez,0.4666053056716919,chipotle mexican grill,0.46559256315231323,valero,0.4260788559913635,t rowe price,0.4248320460319519,coca cola,0.4101669192314148,costco wholesale,0.38593870401382446
122,maxim integrated products,microchip technology,0.9794296026229858,analog devices,0.964374303817749,skyworks solutions,0.9597936868667603,broadcom,0.8907963633537292,keysight technologies,0.8785824775695801,roper technologies,0.8234294652938843,aptiv,0.8105518817901611,motorola solutions,0.7960363626480103,dupont de nemours,0.7915107011795044,digital realty,0.7672386169433594,international business machines,0.7579450011253357,intel corporation,0.7531874179840088,emerson electric,0.7244659662246704,cisco systems,0.7243814468383789,ringcentral,0.715505838394165,xilinx,0.7025156021118164,marvell technology group ltd,0.6307360529899597,exelon,0.6138032674789429,avalonbay communities,0.607856273651123,equity residential,0.6032121777534485,becton dickinson,0.5978981256484985,travelers companies,0.5946180820465088,valero,0.5916483402252197,honeywell,0.588133692741394,raytheon technologies,0.5873861908912659
123,freeport mcmoran,ecolab,0.8233457803726196,centene,0.8162133693695068,general motors,0.7903090715408325,resmed,0.7368554472923279,hilton worldwide holdings,0.710930585861206,cognizant technology solutions,0.7084006071090698,capital one financial,0.6957581043243408,activision blizzard,0.6943275332450867,roku,0.69008469581604,becton dickinson,0.6820646524429321,unitedhealth,0.6748806238174438,waste management,0.6596511602401733,tesla,0.6528733372688293,cvs health,0.6510244011878967,alexandria real estate equities,0.6425185203552246,aflac,0.6357185244560242,us bancorp,0.6313635110855103,zoetis,0.6258449554443359,baxter,0.6210271716117859,ball,0.6203809380531311,verisk analytics,0.618721604347229,micron technology,0.6071896553039551,walgreen boots alliance,0.6056681871414185,prologis,0.5994101166725159,edwards lifesciences,0.5918004512786865
124,allstate,aon,0.9835014939308167,willis towers watson,0.972283124923706,automatic data processing,0.9388875961303711,chubb ltd,0.8835135698318481,american,0.8502044677734375,aflac,0.8397748470306396,monster beverage,0.8134027123451233,avalonbay communities,0.7976300716400146,equity residential,0.7960002422332764,constellation brands,0.7856511473655701,prologis,0.7852389812469482,workday,0.775883674621582,progressive,0.7402065396308899,intuit,0.7374354600906372,metlife,0.7359772324562073,roku,0.6183467507362366,autodesk,0.6161390542984009,equifax,0.6154145002365112,mondelez,0.6128734350204468,capital one financial,0.61041659116745,veeva systems,0.6074091196060181,ecolab,0.6067644953727722,eversource,0.5950669050216675,verisk analytics,0.5882275104522705,intercontinental exchange,0.5829710960388184
125,citigroup,wells fargo,0.9294657707214355,morgan stanley,0.8861491084098816,goldman sachs,0.8556387424468994,capital one financial,0.8450250625610352,us bancorp,0.8350738883018494,tesla,0.8295350670814514,prologis,0.6831803917884827,verisk analytics,0.6495071649551392,uber technologies,0.6426438093185425,waste management,0.6350165605545044,charles schwab,0.6031814813613892,freeport mcmoran,0.5903971195220947,marriott,0.5821847319602966,walt disney,0.5742442011833191,cadence design systems,0.5316165089607239,veeva systems,0.5310881733894348,paychex,0.5188623666763306,hilton worldwide holdings,0.516353964805603,workday,0.5111922025680542,chubb ltd,0.5039426684379578,lululemon athletica,0.5021519660949707,ford motor,0.4997097849845886,american,0.49596548080444336,aflac,0.48487019538879395,chipotle mexican grill,0.48280513286590576
126,eaton,linde,0.8800119757652283,vertex,0.7456149458885193,dow,0.7422719597816467,crown castle,0.7250885963439941,cvs health,0.716763973236084,intuitive surgical,0.7111179828643799,archer daniels midland,0.7094258069992065,abbvie,0.708712100982666,walgreen boots alliance,0.6926255226135254,cummins,0.6925610303878784,cerner,0.6925393342971802,eli lilly,0.6832674741744995,digital realty,0.6591252684593201,regeneron,0.6515552997589111,alexion,0.6496056914329529,sherwin williams,0.645453691482544,alexandria real estate equities,0.6363101601600647,emerson electric,0.6337876319885254,ball,0.6322965025901794,roper technologies,0.6036806106567383,norfolk southern,0.5977342128753662,carrier global,0.5936683416366577,boston scientific,0.5914524793624878,honeywell,0.5885232090950012,zimmer biomet holdings,0.5836014151573181
127,home depot,valero,0.8553080558776855,dollar general,0.8208267092704773,ebay,0.7760562896728516,mcdonalds,0.751654326915741,walmart,0.7482402324676514,ross stores,0.7291043400764465,dollar tree,0.7280446290969849,best buy,0.7220113277435303,union pacific,0.721245527267456,colgate palmolive,0.7016366720199585,starbucks,0.6813699007034302,costco wholesale,0.6804525256156921,oracle,0.6505674719810486,kroger,0.6390107870101929,carrier global,0.6199567317962646,servicenow,0.615759015083313,equifax,0.6062688231468201,international business machines,0.5925266146659851,norfolk southern,0.5878724455833435,microsoft,0.5707037448883057,sherwin williams,0.5703959465026855,public service enterprise,0.5641523003578186,consolidated edison,0.5623297095298767,oreilly automotive,0.5344366431236267,electronic arts,0.5229014754295349
128,adobe,boeing,0.8034110069274902,charles schwab,0.7090681195259094,lockheed martin,0.6503193378448486,delta air lines,0.6498738527297974,paychex,0.6412683129310608,southwest airlines,0.6225723624229431,oracle,0.6129993796348572,dow,0.5932155251502991,nike,0.5898844599723816,sherwin williams,0.5815154314041138,northrop grumman,0.5671278238296509,fedex,0.5401734113693237,carrier global,0.5391770601272583,costco wholesale,0.5337260961532593,hp,0.5325227975845337,waste management,0.5084026455879211,kroger,0.5057666301727295,anthem,0.5040571689605713,starbucks,0.47782596945762634,advanced micro devices,0.458147794008255,verisk analytics,0.454853892326355,american express,0.45206862688064575,altria,0.44359081983566284,walmart,0.4417893886566162,vf,0.4293782413005829
129,comcast,hp,0.7905875444412231,cigna,0.7339405417442322,charter communications,0.7076648473739624,coca cola,0.7014044523239136,intuitive surgical,0.6937845945358276,dow,0.6913174390792847,medtronic,0.6503159403800964,eli lilly,0.6338405609130859,crown castle,0.6025496125221252,linde,0.6002596616744995,accenture,0.5962688326835632,amgen,0.59517502784729,cognizant technology solutions,0.5845834016799927,caterpillar,0.5653488636016846,marriott,0.5625923871994019,cummins,0.5497022867202759,abbvie,0.5495446920394897,ecolab,0.5416407585144043,eaton,0.5401298999786377,anthem,0.540023148059845,cvs health,0.5350432395935059,vertex,0.5292264223098755,hilton worldwide holdings,0.5115028023719788,pinterest,0.509463906288147,ball,0.4959631860256195
130,cisco systems,intel corporation,0.9306544065475464,xilinx,0.9300282597541809,nvidia,0.8752669095993042,qualcomm,0.8692144751548767,aptiv,0.8109307289123535,skyworks solutions,0.7513868808746338,analog devices,0.7483713626861572,motorola solutions,0.7466954588890076,international business machines,0.7383553981781006,verizon communications,0.7262722253799438,maxim integrated products,0.7243814468383789,keysight technologies,0.7221481800079346,digital realty,0.7186688184738159,microchip technology,0.7077507376670837,ringcentral,0.6828405261039734,alphabet,0.6792100667953491,broadcom,0.6530413031578064,servicenow,0.6250671148300171,roper technologies,0.622943639755249,apple,0.5948509573936462,lam research,0.592265248298645,advanced micro devices,0.575785756111145,raytheon technologies,0.5552375912666321,marvell technology group ltd,0.544224739074707,honeywell,0.512263298034668
131,electronic arts,consolidated edison,0.8442095518112183,netflix,0.8415948152542114,public service enterprise,0.8289669752120972,costar,0.8178437352180481,idexx laboratories,0.7519862055778503,mcdonalds,0.7444841861724854,pinterest,0.6684162616729736,american electric power,0.660092294216156,duke,0.5874079465866089,facebook,0.5763641595840454,dominion,0.5606681108474731,yum brands,0.5585969686508179,johnson controls,0.5500222444534302,xcel,0.5405882596969604,norfolk southern,0.5384379625320435,biogen,0.5380700826644897,ball,0.5312807559967041,ross stores,0.5297701954841614,coca cola,0.5248782634735107,home depot,0.5229014754295349,crown castle,0.5217302441596985,bristol myers squibb,0.5169298052787781,sherwin williams,0.5065708160400391,valero,0.49311673641204834,twitter,0.4796651601791382
132,philip morris,altria,0.9389549493789673,mondelez,0.9123655557632446,verisk analytics,0.6095398664474487,northrop grumman,0.5814825892448425,oreilly automotive,0.5554614663124084,pepsico,0.5397756099700928,lockheed martin,0.5382171869277954,costco wholesale,0.500626802444458,intercontinental exchange,0.48792287707328796,workday,0.4548434615135193,colgate palmolive,0.45103397965431213,allstate,0.42755526304244995,willis towers watson,0.4243001937866211,constellation brands,0.41594797372817993,hp,0.41566702723503113,adobe,0.414384663105011,dow,0.4109894335269928,charles schwab,0.41085368394851685,paychex,0.40800154209136963,avalonbay communities,0.40641963481903076,equity residential,0.40179726481437683,boeing,0.4009838104248047,intuitive surgical,0.39900845289230347,lululemon athletica,0.3965282440185547,progressive,0.3957255184650421
133,advanced micro devices,servicenow,0.8446222543716431,lam research,0.8209214210510254,paychex,0.7438383102416992,vf,0.7189834117889404,spotify technology,0.7160882353782654,qualcomm,0.7102763652801514,aptiv,0.7099249362945557,nvidia,0.6615636348724365,cognizant technology solutions,0.6589772701263428,apple,0.6389000415802002,waste management,0.6369027495384216,alphabet,0.6366388201713562,union pacific,0.6361002922058105,motorola solutions,0.6320139169692993,chipotle mexican grill,0.6235054731369019,charles schwab,0.6226741075515747,t rowe price,0.6214273571968079,uber technologies,0.6108344793319702,microsoft,0.5778766870498657,crown castle,0.5771132707595825,intel corporation,0.5767514109611511,cisco systems,0.575785756111145,walgreen boots alliance,0.5711438655853271,ringcentral,0.5673583745956421,verisk analytics,0.567192792892456
134,ross stores,colgate palmolive,0.7780548334121704,valero,0.7711557149887085,dollar tree,0.7687957286834717,norfolk southern,0.7492350339889526,dollar general,0.7411125898361206,home depot,0.7291043996810913,consolidated edison,0.7170965671539307,corteva,0.7148401737213135,eversource,0.7136628031730652,public service enterprise,0.6781203746795654,costar,0.6749034523963928,progressive,0.6670174598693848,mcdonalds,0.6620842814445496,exelon,0.6524240970611572,monster beverage,0.6416908502578735,chipotle mexican grill,0.634184718132019,simon property,0.6098145246505737,constellation brands,0.5969952344894409,american electric power,0.5907100439071655,sempra,0.5904597043991089,oreilly automotive,0.5889189839363098,prudential financial,0.5838050246238708,equifax,0.5823163986206055,clorox,0.5817142724990845,costco wholesale,0.5803535580635071
135,costar,idexx laboratories,0.824256420135498,electronic arts,0.8178437352180481,consolidated edison,0.7856211066246033,netflix,0.7793198227882385,norfolk southern,0.7465599775314331,simon property,0.7001605033874512,public service enterprise,0.6939488649368286,ross stores,0.6749034523963928,dominion,0.6531274914741516,pinterest,0.650571346282959,xcel,0.6457281112670898,sherwin williams,0.6449340581893921,duke,0.6386774778366089,biogen,0.6254616975784302,exelon,0.6133169531822205,alexandria real estate equities,0.593924880027771,american electric power,0.5925153493881226,edison,0.5888927578926086,mcdonalds,0.5730981826782227,sempra,0.571713387966156,crown castle,0.5683837532997131,servicenow,0.556260347366333,ball,0.5545213222503662,activision blizzard,0.5468975305557251,valero,0.5421838760375977
136,veeva systems,cadence design systems,0.9757328033447266,verisign,0.9680140614509583,palo alto networks,0.9292548894882202,d r horton,0.9174911975860596,intuit,0.9106193780899048,autodesk,0.8911597728729248,docusign,0.7900388836860657,walt disney,0.7536406517028809,american,0.7242505550384521,prologis,0.7198563814163208,okta,0.6924742460250854,travelers companies,0.6899954080581665,workday,0.6769636869430542,automatic data processing,0.6751771569252014,willis towers watson,0.6713240146636963,capital one financial,0.626038670539856,marvell technology group ltd,0.6116068959236145,aflac,0.6079337000846863,allstate,0.6074090003967285,aon,0.6016985177993774,us bancorp,0.5997803211212158,splunk,0.5811066627502441,freeport mcmoran,0.5626024007797241,crowdstrike holdings,0.5351753830909729,citigroup,0.5310881733894348
137,xilinx,intel corporation,0.9869704246520996,nvidia,0.94898921251297,cisco systems,0.9300282597541809,qualcomm,0.8721053600311279,international business machines,0.7996385097503662,digital realty,0.7855157852172852,aptiv,0.7506474256515503,keysight technologies,0.7434482574462891,analog devices,0.7259519100189209,maxim integrated products,0.7025156021118164,skyworks solutions,0.6963610053062439,microchip technology,0.6939927935600281,motorola solutions,0.6602376699447632,broadcom,0.6546857953071594,lam research,0.6272569894790649,alphabet,0.6193752288818359,roper technologies,0.5941244959831238,verizon communications,0.5844781994819641,servicenow,0.5662318468093872,microsoft,0.5555451512336731,ringcentral,0.5547749996185303,honeywell,0.5443993806838989,marvell technology group ltd,0.5364158153533936,advanced micro devices,0.5292661190032959,raytheon technologies,0.5114539265632629
138,rockwell automation,emerson electric,0.8223024606704712,parker hannifin,0.8075815439224243,ametek,0.6401349902153015,thermo fisher scientific,0.6231595277786255,dupont de nemours,0.5867106914520264,cintas,0.5821284055709839,illumina,0.5687713027000427,danaher,0.5227276086807251,agilent technologies,0.5210699439048767,johnson controls,0.5121363401412964,digital realty,0.5085566639900208,linde,0.5065613985061646,corning,0.48879435658454895,roper technologies,0.47642946243286133,eaton,0.4544094502925873,broadcom,0.44196218252182007,maxim integrated products,0.44024863839149475,microchip technology,0.4401510953903198,honeywell,0.4370046854019165,consolidated edison,0.42011380195617676,edwards lifesciences,0.41668131947517395,skyworks solutions,0.415530264377594,public service enterprise,0.41415879130363464,keysight technologies,0.41136276721954346,abbvie,0.4104436933994293
139,caterpillar,hp,0.8551973104476929,amgen,0.8424839973449707,medtronic,0.8350799083709717,accenture,0.8159779906272888,archer daniels midland,0.8078843355178833,cummins,0.8056104779243469,delta air lines,0.7259615659713745,nike,0.7198331356048584,intuitive surgical,0.7115657329559326,southwest airlines,0.6718298196792603,anthem,0.6526821255683899,zimmer biomet holdings,0.6115343570709229,eli lilly,0.605158805847168,comcast,0.5653488039970398,dow,0.5295851230621338,eaton,0.5152522921562195,pepsico,0.4992370903491974,honeywell,0.49166446924209595,linde,0.4816358685493469,resmed,0.46284031867980957,oreilly automotive,0.4513545036315918,roper technologies,0.4065932333469391,adobe,0.38758063316345215,carrier global,0.38329944014549255,regeneron,0.36676087975502014
140,skyworks solutions,microchip technology,0.9691259264945984,analog devices,0.960213840007782,maxim integrated products,0.9597936868667603,keysight technologies,0.8523328304290771,broadcom,0.8444551825523376,roper technologies,0.8010643720626831,motorola solutions,0.7873736023902893,dupont de nemours,0.7546736001968384,aptiv,0.7524536848068237,cisco systems,0.7513868808746338,ringcentral,0.738450288772583,intel corporation,0.7214645147323608,digital realty,0.7174967527389526,international business machines,0.7017684578895569,xilinx,0.6963610053062439,emerson electric,0.6560301780700684,raytheon technologies,0.6224154233932495,exelon,0.6125428676605225,marvell technology group ltd,0.6024999022483826,avalonbay communities,0.5866528749465942,parker hannifin,0.5857768058776855,equity residential,0.5794024467468262,travelers companies,0.5689579844474792,honeywell,0.5668855905532837,verizon communications,0.5557480454444885
141,colgate palmolive,oreilly automotive,0.8563159704208374,norfolk southern,0.8471828699111938,alexandria real estate equities,0.7871048450469971,ross stores,0.7780547738075256,dollar general,0.7776870727539062,paccar,0.7752010226249695,yum china holdings,0.7695959806442261,carrier global,0.7594018578529358,sherwin williams,0.7565593719482422,cognizant technology solutions,0.7366608381271362,costco wholesale,0.7193112969398499,home depot,0.7016367316246033,becton dickinson,0.7011502981185913,union pacific,0.6813862919807434,valero,0.6743892431259155,verisk analytics,0.6725583076477051,exelon,0.6700254678726196,eversource,0.6669337749481201,crown castle,0.6446709036827087,archer daniels midland,0.6402636766433716,corteva,0.6360396146774292,vf,0.6324094533920288,nike,0.6202017068862915,walgreen boots alliance,0.619114339351654,general motors,0.616398274898529
142,conocophillips,chevron,0.9416733384132385,schlumberger,0.9385725855827332,exxon mobil,0.9084808826446533,marathon petroleum,0.872385561466217,corteva,0.744117259979248,simon property,0.685457706451416,prudential financial,0.6672223806381226,sempra,0.6482826471328735,ford motor,0.580620527267456,morgan stanley,0.5351951122283936,goldman sachs,0.5344727039337158,uber technologies,0.5096291303634644,lululemon athletica,0.5023587942123413,monster beverage,0.4886632561683655,edison,0.48620522022247314,tesla,0.4796766936779022,resmed,0.47440004348754883,paccar,0.468019962310791,roku,0.45917418599128723,us bancorp,0.45370998978614807,capital one financial,0.44780391454696655,workday,0.4391206204891205,progressive,0.42766350507736206,t rowe price,0.41521602869033813,aflac,0.4030177891254425
143,capital one financial,us bancorp,0.9574413895606995,wells fargo,0.8736054301261902,morgan stanley,0.8612582683563232,prologis,0.8604592680931091,citigroup,0.8450250625610352,goldman sachs,0.7994487285614014,uber technologies,0.7983388900756836,verisk analytics,0.7498726844787598,tesla,0.7491989135742188,american,0.7451047301292419,workday,0.742791473865509,willis towers watson,0.7251828908920288,chubb ltd,0.7015758752822876,freeport mcmoran,0.6957581043243408,waste management,0.694609522819519,aflac,0.6945971250534058,roku,0.6861067414283752,hilton worldwide holdings,0.6768523454666138,marriott,0.6522074937820435,kinder morgan,0.6506863236427307,resmed,0.6372926235198975,veeva systems,0.626038670539856,automatic data processing,0.6240054368972778,monster beverage,0.6148196458816528,aon,0.6143176555633545
144,unitedhealth,freeport mcmoran,0.6748806238174438,boston scientific,0.6699209809303284,baxter,0.6516903638839722,abbvie,0.6501670479774475,cvs health,0.6399242281913757,eli lilly,0.639758288860321,vertex,0.6328001022338867,centene,0.6284430623054504,zoetis,0.6058317422866821,micron technology,0.5984780788421631,alexion,0.5960677862167358,cerner,0.546945333480835,bristol myers squibb,0.5468278527259827,ecolab,0.5384868383407593,ball,0.5329366326332092,regeneron,0.522517204284668,resmed,0.5150052309036255,hilton worldwide holdings,0.5030901432037354,general motors,0.4980689585208893,abbott laboratories,0.4819595515727997,moderna,0.4818182587623596,cigna,0.4803624153137207,pfizer,0.4749562740325928,marriott,0.4626235365867615,gilead sciences,0.46089065074920654
145,aptiv,motorola solutions,0.9487908482551575,ringcentral,0.8894143104553223,international business machines,0.8282027244567871,cisco systems,0.8109307289123535,maxim integrated products,0.8105518817901611,roper technologies,0.7984796762466431,verizon communications,0.7955029010772705,digital realty,0.7864093780517578,intel corporation,0.7862062454223633,microchip technology,0.7840466499328613,servicenow,0.7765161991119385,qualcomm,0.7560462951660156,skyworks solutions,0.7524536848068237,xilinx,0.7506474256515503,keysight technologies,0.742656946182251,analog devices,0.7415199279785156,lam research,0.7179939150810242,advanced micro devices,0.7099249362945557,paccar,0.7077266573905945,nvidia,0.7042733430862427,dupont de nemours,0.6872626543045044,travelers companies,0.6555890440940857,activision blizzard,0.6419515609741211,avalonbay communities,0.6392430067062378,equity residential,0.6378958225250244
146,intercontinental exchange,oreilly automotive,0.6641173362731934,american,0.6592556834220886,willis towers watson,0.6580871343612671,verisk analytics,0.6479611396789551,us bancorp,0.6343480348587036,workday,0.6045061349868774,autozone,0.5988783240318298,capital one financial,0.5862005949020386,wells fargo,0.5854917764663696,allstate,0.5829710960388184,aon,0.5746440291404724,kinder morgan,0.5737856030464172,roku,0.5536808967590332,prologis,0.5529097318649292,morgan stanley,0.5431513786315918,avalonbay communities,0.5404549837112427,monster beverage,0.5392300486564636,equity residential,0.5350761413574219,chubb ltd,0.5341622829437256,automatic data processing,0.5325764417648315,lululemon athletica,0.5035560131072998,travelers companies,0.48950499296188354,philip morris,0.48792290687561035,citigroup,0.47351890802383423,agilent technologies,0.47076672315597534
